"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax","evap"
"2020-09-14",0,24.31,11.39,23.4425520833333,50.92,0.159,732.315625,734.8,728.9,18,"NNE",32.94,167.304572916667,875,76.705
"2020-09-15",0,24.06,11.77,31.4995833333333,67.02,0.302,731.666666666667,734.1,728.4,259,"W",28.224,237.78590625,1195,74.923125
"2020-09-16",0,24.25,12.66,17.3263854166667,50.73,0.144,729.51875,731.7,726.6,9,"N",29.664,183.71134375,1144,74.838125
"2020-09-17",0,22.16,12.59,31.7898541666667,54.1,0.233,729.736458333333,731.9,726.6,56,"ENE",34.668,155.971916666667,838,71.7315625
"2020-09-18",17.6,16.89,6.213,75.5528125,94.9,11.53,732.336458333333,735.5,729.4,356,"N",44.136,115.7870625,952,71.6836458333333
"2020-09-19",0,25.26,6.6,50.3684791666667,87.7,1.014,730.41875,732.7,727.5,11,"N",49.464,294.092260416667,1041,71.6951041666667
"2020-09-20",0,24.76,10.64,43.9672083333333,69.18,0.406,729.326041666667,731.9,725.1,218,"SW",26.28,264.119166666667,1071,71.7011458333333
"2020-09-21",0,26.44,10.84,26.3813020833333,59.54,0.21,728.808333333333,731.5,724.6,44,"NE",46.26,282.422520833333,1049,71.7027083333333
"2020-09-22",0,25.01,8.86,31.9158958333333,76.37,0.049,730.738541666667,732.7,727.9,104,"E",23.616,305.15078125,1023,71.6334375
"2020-09-23",0,26.59,11.03,15.410875,46.86,0.044,732.419791666667,734.4,729.8,29,"NNE",43.236,306.82815625,1020,71.6
"2020-09-24",0,26,9.79,15.4521041666667,33.7,0.037,732.411458333333,735.1,729.8,48,"NE",33.156,311.039010416667,1021,71.5890625
"2020-09-25",0,28.17,10.77,12.27684375,35.7,0.114,730.56875,733.6,727.4,36,"NE",44.388,303.414885416667,1027,71.6007291666667
"2020-09-26",0,28.57,10.77,21.6188854166667,41.14,0.273,727.764583333333,730.3,724.9,39,"NE",43.596,302.013979166667,1016,71.6072916666667
"2020-09-27",0,24.66,12.14,24.7248229166667,49.35,0.211,727.246875,729.5,724.5,48,"NE",56.736,216.636541666667,1225,71.6134375
"2020-09-28",0,22.36,11.79,36.7723333333333,55.35,0.197,728.23125,730.4,725.2,29,"NNE",51.156,217.361260416667,1304,71.6159375
"2020-09-29",0,22.84,11.78,31.4758645833333,56.33,0.595,729.185416666667,730.9,726.9,17,"NNE",39.024,190.25015625,1277,71.6080208333333
"2020-09-30",0,24.71,11.03,34.34471875,57.23,0.602,729.289583333333,731.5,726.6,54,"NE",45,273.465979166667,1289,71.6113541666667
"2020-10-01",0,24.85,11.84,19.9231666666667,47.95,0.088,728.860416666667,730.8,726.7,55,"ENE",51.876,298.502510416667,1101,71.6057291666667
"2020-10-02",0,26.33,12.41,19.55109375,48.32,0.099,728.832291666667,731,726.3,34,"NNE",53.676,305.976802083333,1026,71.6172916666667
"2020-10-03",0.3,26.81,13.29,21.3533020833333,58.32,0.157,730.7375,732.9,727.7,55,"ENE",46.296,281.424958333333,1206,71.6242708333333
"2020-10-04",0,25.39,12.12,25.7622708333333,58.28,0.294,730.96875,733.4,728,37,"NE",48.456,238.356989583333,1273,71.5997916666667
"2020-10-05",0,25.53,11.74,17.7174791666667,53.71,0.049,730.551041666667,732.6,728,43,"NE",49.428,321.98628125,1052,71.606875
"2020-10-06",0,25.64,11.36,14.217,42.88,0.048,729.926041666667,732.1,726.9,45,"NE",60.696,306.2054375,1031,71.6173958333333
"2020-10-07",0,25.81,12.67,16.4980208333333,51.27,0.071,731.838541666667,734,729.9,46,"NE",53.172,242.16034375,1228,71.6164583333333
"2020-10-08",0,28.66,10.13,20.9119270833333,47.63,0.147,731.266666666667,734.1,727.8,39,"NE",57.348,320.449979166667,1043,71.623125
"2020-10-09",0,28.57,12.74,33.3857291666667,50.39,1.697,730.345833333333,732.4,726.9,40,"NE",61.02,284.39946875,1019,71.6340625
"2020-10-10",9.1,27.21,9.62,41.2779479166667,89.3,0.483,730.533333333333,732.5,726.7,27,"NNE",47.016,237.444447916667,1093,71.6382291666667
"2020-10-11",0,25.51,12.23,30.3767604166667,62.03,0.429,730.255208333333,733.9,727.8,30,"NNE",49.284,239.610958333333,1053,71.5729166666667
"2020-10-12",0,23.99,11.26,34.3422708333333,67.53,0.177,731.646875,734.4,728.5,36,"NE",39.924,193.352604166667,1126,71.54375
"2020-10-13",0,24.04,11.05,30.5665833333333,54.1,0.359,730.580208333333,733.7,726.8,29,"NNE",43.56,251.748354166667,1166,71.5747916666667
"2020-10-14",1.7,23.52,10.88,44.5049166666667,90.5,0.2,730.208333333333,732.2,727.5,13,"N",52.848,182.33390625,1060,71.5839583333333
"2020-10-15",0.1,22.89,10.11,34.94359375,65.6,0.365,730.557291666667,732.6,727.5,331,"NNW",32.076,188.778822916667,1286,71.5644791666667
"2020-10-16",0.6,23.9,11.2,54.7181666666667,83.9,0.535,731.753125,733.3,729.3,30,"NNE",37.512,170.153145833333,1139,71.5701041666667
"2020-10-17",0,22.43,10.25,53.04928125,89.3,0.406,730.414583333333,732.5,727.5,47,"NE",33.876,132.900583333333,1189,71.5713541666667
"2020-10-18",3.6,24.65,10.78,39.3129895833333,81.1,1.206,729.45625,731.4,726.9,37,"NE",34.776,198.905989583333,1187,71.5754166666667
"2020-10-19",0,26.38,9.54,30.5695520833333,70.08,0.175,727.995833333333,730,724.6,46,"NE",33.984,285.056354166667,1115,71.4739583333333
"2020-10-20",2.7,24.67,12.15,25.3688854166667,61.6,0.204,729.571875,731.7,726.9,51,"NE",62.244,196.351645833333,1075,71.3964583333333
"2020-10-21",0,23.19,11.68,21.3901979166667,53.25,0.393,731.275,734,728.3,56,"ENE",27.972,189.925645833333,1375,71.4122916666667
"2020-10-22",0,27.91,11.48,34.3045625,65.41,0.263,730.397916666667,732.8,726.7,286,"WNW",33.3,302.5241875,1223,71.4278125
"2020-10-23",0,26.85,12.18,33.8504166666667,69.6,0.078,729.686458333333,732.2,726.1,10,"N",29.124,271.090177083333,1101,71.4421875
"2020-10-24",0,29.64,13.59,19.12209375,52.45,0.069,728.323958333333,731.1,724.3,24,"NNE",26.712,338.0575,1099,71.4641666666667
"2020-10-25",0,28.58,15.92,31.67009375,62.14,1.6,727.997916666667,731,724.7,52,"NE",34.344,197.073385416667,1314,71.4467708333333
"2020-10-26",7,28.94,11,31.0519895833333,92.3,0.061,727.520833333333,732,723.7,31,"NNE",58.788,302.04403125,1201,123.853125
"2020-10-27",0,28.77,10.24,46.8309479166667,90.7,0.241,726.334375,730.9,721.4,95,"E",25.2,337.922020833333,1132,226.535416666667
"2020-10-28",0,28.86,12.8,11.78940625,41.78,0.482,724.955208333333,727.8,721.3,31,"NNE",25.884,357.595072916667,1130,219.58125
"2020-10-29",0,26.09,11.6,29.4828645833333,52.45,0.686,727.23125,730.3,723.1,27,"NNE",54.684,319.522614583333,1329,212.076041666667
"2020-10-30",0.4,21.78,10.92,51.9468645833333,89.1,1.198,729.280208333333,731.6,726.7,31,"NNE",30.996,174.469979166667,1218,206.977083333333
"2020-10-31",0,25.4,13.24,36.4639895833333,63.46,2.753,729.551041666667,731.7,725.9,126,"SE",29.52,270.739479166667,1328,203.354166666667
"2020-11-01",0,27.36,11.76,32.3183541666667,67.82,0.229,728.423958333333,731,724.5,154,"SSE",27.252,315.450875,1067,197.384375
"2020-11-02",0,27.08,12.22,31.3009375,62.13,0.202,727.595833333333,730.3,723.3,148,"SSE",24.516,335.252239583333,1129,190.736458333333
"2020-11-03",0,26.12,11.25,30.4962395833333,60.46,1.409,729.770833333333,732,726.4,151,"SSE",31.5,347.889666666667,1119,183.364583333333
"2020-11-04",0,27.97,10.83,26.143125,58.68,0.086,731.207291666667,733.7,728,10,"N",34.92,326.432958333333,1044,175.864583333333
"2020-11-05",0,29.66,12.63,22.4951979166667,43.64,0.065,728.93125,731.2,725.3,48,"NE",35.784,309.988729166667,1126,168.846875
"2020-11-06",0,27.76,12.15,32.0461458333333,50.86,6.45,729.660416666667,731.9,726.6,25,"NNE",54.324,280.96353125,1059,161.7625
"2020-11-07",0,25.49,12.41,29.8923958333333,52.23,0.237,731.1125,733.1,728.5,358,"N",50.22,326.113447916667,1108,155.184375
"2020-11-08",0,26.78,12.08,23.5489166666667,46.73,0.107,731.407291666667,734.6,727.2,42,"NE",47.772,327.525052083333,1033,148.439583333333
"2020-11-09",0,25.11,12.67,31.725125,53.66,0.424,729.330208333333,731.8,725.9,19,"NNE",59.976,282.770875,1131,141.970833333333
"2020-11-10",1.2,28.38,10.89,38.0329583333333,86.2,0.31,728.378125,730.9,724.1,61,"ENE",42.912,313.473260416667,1198,137.179166666667
"2020-11-11",0,28,13.26,31.8643958333333,51.56,0.45,728.352083333333,730.8,724.8,39,"NE",40.788,287.82240625,1248,130.760416666667
"2020-11-12",1.7,27.1,10.21,41.2043645833333,91.4,0.187,729.044791666667,732,725,42,"NE",38.268,345.745010416667,1303,126.095833333333
"2020-11-13",0,27.97,12.99,26.13675,68.05,0.377,728.28125,731,724.3,36,"NE",48.312,338.587583333333,1112,119.315625
"2020-11-14",0,31.03,13.61,26.5075416666667,52.42,0.107,726.877083333333,729.6,723.1,44,"NE",59.328,341.61575,1188,111.703125
"2020-11-15",0,28.15,13.61,27.8038854166667,42.84,6.213,727.460416666667,730,724.9,33,"NNE",43.488,308.012416666667,1284,104.433333333333
"2020-11-16",10.4,27.43,13.3,35.5772083333333,75.32,1.849,728.023958333333,730.5,724.8,4,"N",40.212,256.0786875,1278,102.55625
"2020-11-17",0,27.75,13.15,35.2878541666667,57.36,2.284,726.265625,729.3,722,38,"NE",45.432,330.919666666667,1256,103.60625
"2020-11-18",0,28.27,14.09,19.7109375,43.44,0.168,726.291666666667,728.9,722.5,25,"NNE",57.888,345.465010416667,1127,96.0885416666667
"2020-11-19",0,27.69,13.25,29.51015625,64.3,0.297,728.021875,730.2,724.4,36,"NE",46.26,305.6625,1168,88.9677083333333
"2020-11-20",0,28.93,10.91,37.3323020833333,69.86,4.731,727.784375,730.6,723.5,26,"NNE",32.976,337.804875,1102,82.6866666666667
"2020-11-21",0,29.34,10.79,33.5392395833333,63.17,7.967,727.947916666667,730.5,723.9,53,"NE",35.784,358.73725,1150,75.75875
"2020-11-22",0,25.78,12.98,34.89440625,63.32,1.703,730.680208333333,733,727.6,26,"NNE",38.52,314.718645833333,1248,70.5763541666667
"2020-11-23",0,28.94,12.94,22.8368645833333,47.2,0.282,730.392708333333,733.2,726.9,142,"SE",26.172,318.51803125,1078,70.1623958333333
"2020-11-24",0,31.14,13.95,30.4734479166667,53.51,0.85,729.229166666667,731.5,725.4,33,"NNE",33.012,334.626041666667,1166,69.7278125
"2020-11-25",0,30.36,14.4,29.3113541666667,49.91,1.751,729.05,731.5,725.6,19,"NNE",34.812,278.687125,1161,69.2055208333333
"2020-11-26",0,26.49,14.54,30.3166666666667,50.55,0.469,728.769791666667,730.9,725.7,159,"SSE",29.196,182.303333333333,850,111.748229166667
"2020-11-27",1.4,27.67,14.51,23.5277395833333,54.65,0.235,729.077083333333,731,725.6,45,"NE",32.94,313.851708333333,1325,203.564583333333
"2020-11-28",0,28.95,12.77,19.63734375,52.19,0.095,729.198958333333,731.6,725.6,121,"ESE",24.336,288.54140625,1262,198.859375
"2020-11-29",0,29.68,14.29,35.77446875,61.09,1.38,726.836458333333,731.4,502.8,114,"ESE",39.924,306.98875,1249,192.638541666667
"2020-11-30",0,27.79,15.55,34.7680208333333,52.43,2.05,729.205208333333,731.2,726.7,42,"NE",40.716,220.549666666667,1232,186.095833333333
"2020-12-01",0,23.19,13.09,33.9665208333333,57.32,0.398,729.434375,731.3,727.7,61,"ENE",47.844,177.676072916667,824,180.940625
"2020-12-02",0,28.47,12,36.0883645833333,55.15,0.348,726.759375,728.9,723.7,37,"NE",47.16,310.150333333333,1158,176.477083333333
"2020-12-03",0,28.68,14.04,32.0297395833333,56.75,0.078,726.572916666667,728.5,723.7,32,"NNE",45.144,270.785197916667,1307,170.253125
"2020-12-04",1.6,26.1,13.23,30.4360833333333,74.81,0.167,728.3125,732.8,725.4,40,"NE",57.024,201.18115625,1343,164.480208333333
"2020-12-05",8.7,21.44,11.77,76.6653125,92.8,11.84,731.223958333333,733,729.1,161,"SSE",17.712,110.282385416667,665.1,166.942708333333
"2020-12-06",0,21.11,12.65,67.9078958333333,92.1,4.318,729.730208333333,731.4,727.4,17,"NNE",29.196,155.473854166667,1080,171.8
"2020-12-07",0.2,26.55,11.88,56.626625,93.5,1.289,729.353125,731.5,725.4,116,"ESE",27.396,283.934322916667,1344,171.244791666667
"2020-12-08",0,28.56,12.73,36.7218125,76.66,2.818,729.222916666667,731.6,725.3,27,"NNE",42.048,321.70178125,1202,165.277083333333
"2020-12-09",4.6,26.49,11.52,49.2102083333333,93.3,2.952,730.102083333333,733.1,726.3,319,"NW",49.5,230.162052083333,1281,159.38125
"2020-12-10",2.4,25.08,10.06,44.88940625,94.7,0.311,730.121875,733.1,726,51,"NE",21.636,355.44990625,1330,160.045833333333
"2020-12-11",0,31.28,11.93,25.3274583333333,57.01,0.586,726.308333333333,730.2,721.8,139,"SE",46.368,336.20371875,1111,154.0125
"2020-12-12",3.5,28.86,12.06,33.94328125,75.59,1.614,727.513541666667,730.7,723.2,130,"SE",38.844,335.6643125,1097,147.426041666667
"2020-12-13",0,28.87,13.3,34.60509375,62.36,0.428,726.942708333333,729.5,724.3,31,"NNE",49.68,262.467947916667,1134,143.173958333333
"2020-12-14",0,26.36,14.22,40.8665729166667,63.06,0.151,728.207291666667,730.4,724.8,37,"NE",43.632,263.59196875,1171,137.459375
"2020-12-15",0,28.91,10.91,32.0870833333333,70.33,0.212,726.215625,728.8,722.5,51,"NE",42.804,332.256447916667,1158,131.457291666667
"2020-12-16",8,27.59,11.37,42.5357604166667,90,0.573,728.280208333333,732.4,724.9,63,"ENE",42.444,304.144947916667,1264,125.323958333333
"2020-12-17",0,26.34,10.59,44.353875,86.2,0.2,729.459375,732.3,726.3,35,"NE",25.776,271.998395833333,1205,126.896875
"2020-12-18",0,28.08,13.68,28.2350104166667,60.93,0.083,727.059375,730,723.9,30,"NNE",52.092,221.071354166667,1194,122.404166666667
"2020-12-19",0,30.46,13.97,23.20015625,54.9,0.543,725.766666666667,728.1,723.2,133,"SE",24.228,276.817052083333,1169,117.617708333333
"2020-12-20",1.2,25.92,13.5,36.7976145833333,80.2,0.246,727.780208333333,730,725.3,34,"NNE",35.784,199.636614583333,1517,113.736458333333
"2020-12-21",3.4,23.44,12.88,52.2901875,92.4,0.499,729.659375,731.8,727.3,42,"NE",35.496,188.483416666667,1168,112.529166666667
"2020-12-22",0,25.76,12.26,42.96903125,88.2,0.253,729.780208333333,732,726,138,"SE",30.708,183.741072916667,1371,110.913541666667
"2020-12-23",0,24.16,12.35,36.03540625,73.55,0.725,729.298958333333,731.2,726.7,108,"ESE",32.004,172.423947916667,1065,107.304166666667
"2020-12-24",0.6,25.62,13.58,42.6835625,68.9,0.324,728.8875,731.5,725.6,220,"SW",22.104,199.2694375,1385,104.841666666667
"2020-12-25",1.3,24.17,13.29,33.689625,87.1,0.106,727.852083333333,730.4,724.6,34,"NNE",39.024,238.72903125,1233,100.905208333333
"2020-12-26",12.2,15.83,12.36,87.0695833333333,97.2,67.28,728.280208333333,729.9,726.3,261,"W",16.416,77.7872604166667,373.5,103.226041666667
"2020-12-27",21.5,19.51,11.95,77.0224791666667,98.7,0.281,728.96875,731,726.9,327,"NNW",19.44,134.714458333333,1452,119.855208333333
"2020-12-28",22.9,14.34,9.84,91.379375,97.7,56.29,730.453125,732.2,729.1,300,"WNW",12.852,100.846916666667,829,146.586458333333
"2020-12-29",9.9,16.75,11.95,90.3285416666667,96.6,69.97,729.467708333333,731,727.5,250,"WSW",15.732,85.29103125,654.6,157.023958333333
"2020-12-30",0.3,26.19,11.37,46.35840625,95.6,0.37,727.379166666667,729.5,724.2,51,"NE",37.44,292.076958333333,1142,161.054166666667
"2020-12-31",10.9,17.74,11.11,53.6066041666667,98.7,0.337,730.54375,733.4,728.1,128,"SE",28.944,98.2148229166667,619.3,161.684375
"2021-01-01",0.1,23.4,9.99,47.094375,98.1,0.146,730.716666666667,732.7,727.8,98,"E",24.552,260.694427083333,1254,166.903125
"2021-01-02",0.5,23.38,13.19,19.0889375,67.04,0.072,729.790625,732,726.9,57,"ENE",39.024,170.0590625,930,164.267708333333
"2021-01-03",1.9,26.95,12.82,18.4099479166667,73.09,0.044,727.354166666667,730.1,723.3,221,"SW",30.816,287.782364583333,1210,161.167708333333
"2021-01-04",1.9,24.73,11.82,37.043,91.4,0.086,725.710416666667,728,723.1,37,"NE",33.372,248.40290625,1314,159.15
"2021-01-05",14,19.01,11.18,38.1808333333333,96.8,0.174,727.390625,729.3,725.6,52,"NE",24.84,126.262729166667,692.6,166.71875
"2021-01-06",4.4,17.38,11.65,73.0389479166667,94.7,0.369,728.883333333333,730.4,727.2,271,"W",19.512,101.6808125,763.1,170.8875
"2021-01-07",1.6,18.81,11.18,43.1241145833333,90.3,0.188,729.125,731.1,726.9,43,"NE",12.744,145.05721875,1276,173.405208333333
"2021-01-08",16.5,21.48,10.7,19.39084375,95.9,0.293,728.979166666667,730.7,726.4,343,"NNW",34.308,133.7524375,1300,177.45
"2021-01-09",0.5,20.97,9.73,53.0423229166667,95.9,0.158,728.175,729.9,725.9,38,"NE",40.86,160.020947916667,941,185.594791666667
"2021-01-10",0,25,12.28,7.59447916666667,60.95,0.038,728.34375,730.5,725.1,47,"NE",45.684,235.022614583333,1202,183.626041666667
"2021-01-11",0,25.08,13.16,4.4580625,33.56,0.06,727.991666666667,729.4,725.7,51,"NE",33.624,201.839010416667,1162,179.726041666667
"2021-01-12",0.4,23.6,13.76,10.4951458333333,69.11,0.043,728.928125,731,726.4,303,"WNW",24.372,185.1808125,1262,176.860416666667
"2021-01-13",22.9,18.61,10.74,50.9024895833333,97.9,0.089,730.640625,733.1,728.2,306,"NW",19.944,142.49196875,735.2,190.252083333333
"2021-01-14",15.7,20.46,12.1,57.3120416666667,98.7,0.132,729.455208333333,731,727.3,196,"SSW",20.268,188.08709375,1379,205.26875
"2021-01-15",9.6,24.83,11.83,43.434875,97.5,0.051,727.080208333333,729.7,723.6,126,"SE",18.36,266.762083333333,1142,213.429166666667
"2021-01-16",0.3,23.7,14.09,16.49775,77.19,0.193,724.916666666667,726.7,722.4,111,"ESE",15.624,160.24890625,1161,212.232291666667
"2021-01-17",33.4,17.33,10.78,75.11725,98.3,0.303,727.04375,729.6,723.6,324,"NW",38.16,29.1523333333333,125.5,226.051041666667
"2021-01-18",12.6,14.01,9.54,90.7672916666667,98.9,55.71,729.930208333333,731.9,727.6,289,"WNW",18,96.1557604166667,856,248.227083333333
"2021-01-19",0,21.08,10.54,55.1151979166667,95.8,0.07,729.589583333333,731.2,727.1,266,"W",16.128,226.216791666667,1310,251.484375
"2021-01-20",0.7,18.81,12.38,39.2923645833333,79.81,0.137,729.58125,731.4,727.1,43,"NE",18.54,126.166166666667,647.9,249.417708333333
"2021-01-21",8,19.83,10.25,54.7540208333333,95.2,0.053,730.416666666667,732.3,728,305,"NW",16.704,142.525708333333,1240,253.919791666667
"2021-01-22",0.9,16.58,10.65,68.8972916666667,90.9,22.45,731.727083333333,733.4,730,311,"NW",22.068,123.604197916667,999,253.048958333333
"2021-01-23",2.3,17.88,10.2,77.6609375,95.5,58.03,731.391666666667,733.7,729.2,51,"NE",21.348,127.1289375,836,253.507291666667
"2021-01-24",1.6,19.51,11.02,40.8693958333333,83.4,0.381,728.954166666667,730.9,725.9,5,"N",15.156,174.249822916667,783,253.5125
"2021-01-25",5,21.2,10.77,57.4086041666667,89.9,0.465,727.3125,729.2,724.9,46,"NE",33.12,199.024479166667,1254,254.255208333333
"2021-01-26",1.7,25.62,11.06,37.1591041666667,90,0.039,726.264583333333,728.7,723,137,"SE",24.804,293.835010416667,1219,253.90625
"2021-01-27",0,25.23,12.31,2.11586458333333,45.66,0.027,726.680208333333,729.2,723,41,"NE",34.092,306.525833333333,1313,248.561458333333
"2021-01-28",3.9,24.61,11.15,25.2092708333333,94,0.033,726.41875,728.7,723.2,312,"NW",27.36,301.33353125,1410,245.319791666667
"2021-01-29",0,22.11,11.81,0.518,4.714,0.046,725.888541666667,727.6,724.2,64,"ENE",19.26,162.86228125,1007,241.2125
"2021-01-30",0,26.4,11.19,3.68678125,40.94,0.038,726.664583333333,728.8,724,71,"ENE",39.132,326.8325,1211,237.517708333333
"2021-01-31",0,25.29,13.14,6.8478125,52.6,0.052,727.596875,729.6,725.6,49,"NE",30.528,213.176447916667,1214,232.177083333333
"2021-02-01",0,25.32,12.1,5.16258333333333,58.45,0.064,727.035416666667,728.8,724.8,62,"ENE",23.004,235.187229166667,1198,228.213541666667
"2021-02-02",0.8,24.67,13.49,2.5274375,82.5,0.049,728.041666666667,730.9,725.2,41,"NE",33.984,229.284166666667,1009,224.514583333333
"2021-02-03",9.5,20.4,11.26,5.72933333333333,41.4,0.074,730.669791666667,733.6,728,299,"WNW",25.164,142.429114583333,715.8,229.522916666667
"2021-02-04",7.9,20.55,10.88,19.23359375,82.4,0.088,731.901041666667,734.7,729.6,50,"NE",23.544,145.335135416667,1040,234.25625
"2021-02-05",0,25.31,11.67,17.48534375,81.5,0.056,729.670833333333,732.1,725.7,43,"NE",31.032,317.368916666667,1142,234.388541666667
"2021-02-06",0,26.14,13.36,14.4565833333333,79.44,0.054,729.155208333333,731.1,725.8,140,"SE",22.032,333.530125,1162,229.058333333333
"2021-02-07",0,26.32,11.99,14.4002395833333,80.2,0.043,729.025,730.9,725.5,123,"ESE",21.276,300.88384375,1112,223.048958333333
"2021-02-08",0.3,22.67,14.05,15.0152395833333,59.44,0.138,729.128125,731.6,726.1,319,"NW",28.368,186.35971875,1198,218.479166666667
"2021-02-09",1.4,26.12,12.96,16.5586354166667,69.69,0.09,727.361458333333,729.7,723.7,43,"NE",38.88,252.602354166667,1215,214.925
"2021-02-10",7.4,23.37,11.04,44.15021875,94.7,0.047,727.65625,729.8,724.2,19,"NNE",34.092,240.100979166667,1129,213.642708333333
"2021-02-11",5.2,22.6,10.89,49.6389166666667,96.6,0.063,727.165625,729.2,723.8,29,"NNE",20.16,209.925416666667,1060,218.876041666667
"2021-02-12",5.3,24.49,11.39,41.268375,95.2,0.064,727.492708333333,729.6,724.2,49,"NE",35.496,269.877166666667,1243,221.195833333333
"2021-02-13",0,25.88,11.81,22.5631145833333,86.3,0.049,726.891666666667,729.1,723.3,47,"NE",38.016,292.697770833333,1164,216.95
"2021-02-14",0,26.45,12.3,9.93996875,46.66,0.038,727.1125,729.1,724.6,75,"E",31.32,264.498760416667,1384,211.396875
"2021-02-15",11.3,24.59,11.31,2.09016666666667,38.74,0.041,728.433333333333,730.4,724.6,357,"N",38.232,209.53375,1293,209.740625
"2021-02-16",0.2,19,10.54,24.7067395833333,89.6,0.057,728.114583333333,729.7,725.8,40,"NE",35.424,127.394489583333,1113,215.309375
