"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax"
"2019-02-20",8.9,26.94,14.06,73.5108333333333,96.8,32.18,799.505208333333,802,795.4,63,"ENE",28.836,287.352520833333,1288
"2019-02-21",0,29.22,14.56,65.5592708333333,92.9,28.49,799.497916666667,802,795.4,317,"NW",21.636,336.418020833333,1083
"2019-02-22",0,29.39,16.48,57.6411458333333,92,25.05,799.684375,803,795.1,113,"ESE",33.228,336.305552083333,1124
"2019-02-23",0,30.75,14.04,52.7584375,94.4,19.02,796.908333333333,801,791.2,54,"NE",21.852,346.162635416667,1174
"2019-02-24",0,27.83,11.63,62.8320833333333,94.2,35.64,794.040625,797.1,789.8,23,"NNE",26.712,254.3719375,999
"2019-02-25",15.8,31.31,12.5,60.035,93.2,22.29,794.876041666667,800,789.7,107,"ESE",38.916,334.753958333333,1082
"2019-02-26",7.8,25.41,12.99,75.0907291666667,96.1,38.21,798.413541666667,801,794.6,93,"E",29.556,232.277270833333,1146
"2019-02-27",0,25.41,14.12,69.5841666666667,91.3,43.81,798.891666666667,801,795,32,"NNE",24.696,241.543708333333,1242
"2019-02-28",6.7,24.51,12.68,71.4101041666667,94.9,44.97,801.022916666667,804,796.9,114,"ESE",24.12,239.668739583333,1579
"2019-03-01",0,27.79,13.97,65.6478125,88.1,37.59,798.686458333333,802,794,321,"NW",22.752,279.946083333333,1128
"2019-03-02",0,29.01,10.85,66.760625,97.7,34.46,798.445833333333,802,795.3,11,"N",27.684,268.916604166667,1181
"2019-03-03",34.3,26.02,12.81,75.0979166666667,96.1,37.52,799.570833333333,803,795,283,"W",19.728,226.96459375,1090
"2019-03-04",0,30.48,12.36,71.2147916666667,97.9,29.89,796.1125,799,791.4,4,"N",22.644,314.35653125,1059
"2019-03-05",0,26.3,13.84,75.1472916666667,96,41.32,798.723958333333,802,794.9,176,"S",22.608,198.944979166667,785.5
"2019-03-06",0,26.63,13.98,71.8429166666667,96.6,32.33,799.409375,804,794.2,53,"NE",15.84,228.85603125,995
"2019-03-07",0,32.04,11.47,62.696875,96.8,23.99,795.729166666667,799.2,790,351,"N",30.132,323.74753125,1055
"2019-03-08",0,30.06,12.85,58.5536458333333,92.4,29.64,796.029166666667,801,791.5,26,"NNE",23.256,303.623458333333,1059
"2019-03-09",9.9,20.45,12.21,85.394375,97.4,59.09,802.136458333333,804,798.4,17,"NNE",24.084,100.31834375,950
"2019-03-10",0,24.85,13.14,74.4738541666667,96.4,47.25,801.430208333333,805,797.5,62,"ENE",22.752,230.05990625,1165
"2019-03-11",0,26.66,14.71,70.9794791666667,91.5,41.22,797.828125,801,792.8,99,"E",17.856,256.468,1278
"2019-03-12",0,28.49,12.74,68.7869791666667,94.6,36.49,796.973958333333,800,793.3,17,"NNE",23.22,248.960802083333,1128
"2019-03-13",0,24.51,15.1,68.75375,88.7,43.98,797.830208333333,800,794.2,159,"SSE",21.528,187.9215625,1173
"2019-03-14",0.1,27.71,13.11,69.9091666666667,95.7,34.28,797.877083333333,800,793.8,228,"SW",29.268,226.961916666667,1204
"2019-03-15",0,28.37,13.43,65.4358333333333,93,33.72,796.876041666667,800,793,9,"N",20.196,250.631489583333,1015
"2019-03-16",0,28.95,14.33,63.8080208333333,94.4,31.68,796.183333333333,798.7,791.8,30,"NNE",21.384,223.189520833333,1160
"2019-03-17",0,28.4,15.33,63.5888541666667,89.5,28.89,796.196875,798.7,791.7,32,"NNE",21.78,193.0289375,1064
"2019-03-18",0,27.19,13.86,66.7395833333333,90.3,35.07,797.814583333333,801,794.2,329,"NNW",31.104,194.045260416667,1221
"2019-03-19",0,31.41,12.77,61.6285416666667,93.4,25.69,796.184375,799.9,791.8,358,"N",31.32,245.16675,1026
"2019-03-20",2.3,26.14,12.62,72.4342708333333,96.4,41.79,799.7375,802,796.6,288,"WNW",27.036,199.0693125,1124
"2019-03-21",0.3,24.38,14.08,69.6185416666667,92.3,44.64,799.565625,802,795.5,99,"E",25.596,220.2425,1474
"2019-03-22",0,27.09,13.5,62.7265625,82.9,36.82,798.970833333333,802,795.2,109,"ESE",26.172,287.291291666667,1216
"2019-03-23",0,27.94,13.07,57.6632291666667,84.3,29.65,799.845833333333,803,795.6,87,"E",22.572,294.442010416667,1077
"2019-03-24",0,28.34,13.95,58.7730208333333,83.3,31.57,800.001041666667,803,796.1,94,"E",27.828,244.80765625,1073
"2019-03-25",5,26.53,13.04,62.9242708333333,92.2,35.65,800.035416666667,803,796,144,"SE",28.944,210.020354166667,1353
"2019-03-26",37.2,23.04,13.09,84.544375,96.8,48.62,800.692708333333,803,798.2,89,"E",23.472,189.041510416667,1054
"2019-03-27",5.5,18.33,13.28,82.5435416666667,96.6,64.52,803.239583333333,805,801,113,"ESE",16.668,85.2531979166667,580.1
"2019-03-28",0,25.49,10.64,67.2479166666667,93.3,27.84,802.879166666667,806,798.4,74,"ENE",21.312,272.8583125,1021
"2019-03-29",0,23.88,10.07,77.5180208333333,96.2,46.87,802.9375,806,798.4,23,"NNE",17.388,183.402197916667,1186
"2019-03-30",0,27.9,10.87,74.8148958333333,98.1,35.47,800.686458333333,804,795.8,330,"NNW",20.88,238.122375,1170
"2019-03-31",0,31.39,10.46,65.2136458333333,97.5,24.45,797.559375,801,792.3,21,"NNE",26.892,282.453197916667,978
"2019-04-01",12.9,24.46,12.94,83.9945833333333,96.6,56.47,798.388541666667,802,793.9,183,"S",19.872,164.796927083333,1050
"2019-04-02",3.6,25.82,13.67,77.2884375,98.3,48.55,797.766666666667,802,794,131,"SE",29.088,186.748760416667,1175
"2019-04-03",6.8,19.78,12.95,84.1083333333333,97,59.25,800.282291666667,804,795.9,40,"NE",12.24,130.0568125,755.4
"2019-04-04",0,26.3,13.21,77.1432291666667,98.1,32.12,794.780208333333,798.9,789.2,316,"NW",22.032,180.9601875,1098
